machine_id,line_id,timestamp,shift,avg_temperature,avg_vibration,avg_pressure,avg_cycle_time,avg_energy_consumption,pressure_instability,anomaly_signal,machine_age_years,days_since_maintenance,baseline_health_score,cycle_time_drift,pressure_deviation,night_shift_flag,maintenance_recency_score,defect_flag,defect_count,defect_probability,previous_downtime_minutes,downtime_event_count,quality_risk_index,anomaly_count_24h,yield_rate
M023,L2,2026-01-29 16:00:00,Evening,81.03,3.56125,101.3575,66.13250000000001,183.8775,4.2225,1.83075,12,16,0.549,-1.9212499999999864,3.3074999999999903,0,14,0,1,0.2335,69.0,1.0,10.994975,0.0,0.99
M023,L2,2026-01-29 20:00:00,Evening,80.855,3.709,102.96,68.435,185.065,2.62,1.87175,12,16,0.549,0.3812500000000085,1.7049999999999983,0,14,0,1,0.2624,69.0,1.0,11.094687500000008,0.0,0.99
M023,L2,2026-01-30 00:00:00,Night,83.235,3.7765,105.985,68.6925,186.3525,1.225,2.33275,12,16,0.549,0.6387500000000017,1.3200000000000074,1,14,1,2,0.3764,70.0,1.0,11.608662500000001,0.0,0.98
M023,L2,2026-01-30 04:00:00,Night,83.64750000000001,3.713,107.145,67.88,183.19,1.565,2.3335,12,16,0.549,-0.1737499999999983,2.480000000000004,1,14,0,0,0.3623,70.0,1.0,11.220750000000002,0.0,1.0
M023,L2,2026-01-30 08:00:00,Day,82.52000000000001,3.72625,105.495,68.3925,184.64,0.8099999999999999,2.00175,12,16,0.549,0.33875000000000455,0.8300000000000125,0,14,0,0,0.2824,70.0,1.0,10.705212500000005,0.0,1.0
M023,L2,2026-01-30 12:00:00,Day,79.57000000000001,3.597,104.845,68.2975,183.495,1.015,1.362,12,16,0.549,0.24375000000000568,0.18000000000000682,0,14,0,1,0.1858,70.0,1.0,9.097912500000005,0.0,0.99
M023,L2,2026-01-30 16:00:00,Evening,79.96,3.83175,103.285,66.85,182.9675,2.295,1.8167499999999999,12,17,0.549,-1.2037499999999994,1.3799999999999955,0,13,1,1,0.2562,70.0,1.0,11.107249999999999,0.0,0.99
M023,L2,2026-01-30 20:00:00,Evening,80.6425,3.793,102.9425,66.715,182.305,2.6375,1.85525,12,17,0.549,-1.3387499999999903,1.7224999999999966,0,13,0,1,0.2647,70.0,1.0,11.297025000000001,0.0,0.99
M023,L2,2026-01-31 00:00:00,Night,83.705,3.68525,105.3375,68.1875,182.51,1.4224999999999999,2.318,12,17,0.549,0.13375000000000625,0.6725000000000136,1,13,0,1,0.3558,81.0,1.0,11.078937500000002,0.0,0.99
M023,L2,2026-01-31 04:00:00,Night,83.75,3.758,106.2975,66.7125,183.81,2.1475,2.42175,12,17,0.549,-1.341249999999988,1.6325000000000074,1,13,0,3,0.3736,81.0,1.0,11.825925000000002,0.0,0.97
M023,L2,2026-01-31 08:00:00,Day,82.8075,3.7495,107.235,69.045,185.575,2.315,2.31575,12,17,0.549,0.991250000000008,2.5700000000000074,0,13,0,2,0.3246,81.0,1.0,12.114037500000006,0.0,0.98
M023,L2,2026-01-31 12:00:00,Day,80.3325,3.6885000000000003,103.53,67.7975,183.1275,2.05,1.72,12,17,0.549,-0.2562499999999943,1.134999999999991,0,13,0,1,0.2395,81.0,1.0,10.2895,0.0,0.99
M023,L2,2026-01-31 16:00:00,Evening,80.0275,3.5875,101.675,67.8325,184.51,3.9050000000000002,1.685,12,18,0.549,-0.22124999999999773,2.989999999999995,0,12,0,0,0.2285,81.0,1.0,10.646550000000001,0.0,1.0
M023,L2,2026-01-31 20:00:00,Evening,79.675,3.811,102.425,68.935,184.44,3.1550000000000002,1.87475,12,18,0.549,0.8812500000000085,2.239999999999995,0,12,1,0,0.2777,81.0,1.0,11.857537500000005,0.0,1.0
M023,L2,2026-02-01 00:00:00,Night,83.5125,3.78075,105.13,68.9525,187.26,1.41,2.38525,12,18,0.549,0.8987500000000068,0.4650000000000034,1,12,0,1,0.3834,77.0,1.0,11.966012500000003,0.0,0.99
M023,L2,2026-02-01 04:00:00,Night,84.32249999999999,3.824,106.96,67.2425,183.85500000000002,1.38,2.5564999999999998,12,18,0.549,-0.8112499999999869,2.2950000000000017,1,12,1,1,0.4031,77.0,1.0,11.956599999999998,1.0,0.99
M023,L2,2026-02-01 08:00:00,Day,82.33500000000001,3.82025,107.015,67.50999999999999,184.8025,1.815,2.15325,12,18,0.549,-0.5437500000000028,2.3500000000000085,0,12,0,2,0.3102,77.0,1.0,11.538850000000004,1.0,0.98
M023,L2,2026-02-01 12:00:00,Day,80.1825,3.63975,102.73750000000001,68.3,182.9075,2.8425,1.69875,12,18,0.549,0.2462500000000034,1.9274999999999807,0,12,0,1,0.2311,77.0,1.0,10.539812500000004,1.0,0.99
M023,L2,2026-02-01 16:00:00,Evening,79.64,3.7765,101.8775,67.985,184.635,3.7025,1.79,12,19,0.549,-0.06874999999999432,2.7874999999999943,0,11,0,3,0.2659,77.0,1.0,11.469574999999999,1.0,0.97
M023,L2,2026-02-01 20:00:00,Evening,80.3575,3.70325,103.1725,66.285,183.315,2.4074999999999998,1.7285,12,19,0.549,-1.7687499999999972,1.4924999999999926,0,11,0,3,0.2313,77.0,1.0,10.576725000000001,1.0,0.97
M023,L2,2026-02-02 00:00:00,Night,83.99,4.0120000000000005,104.8675,69.22,186.1025,1.6325,2.78175,12,19,0.549,1.1662500000000051,0.20250000000001478,1,11,0,2,0.4888,0.0,0.0,13.683312500000005,2.0,0.98
M023,L2,2026-02-02 04:00:00,Night,84.5925,3.771,106.905,68.31,186.2975,1.99,2.6995,12,19,0.549,0.2562500000000085,2.240000000000009,1,11,1,1,0.4179,0.0,0.0,12.222637500000006,2.0,0.99
M023,L2,2026-02-02 08:00:00,Day,82.655,3.7817499999999997,105.15,68.55000000000001,183.6325,0.8200000000000001,2.16825,12,19,0.549,0.4962500000000176,0.48500000000001364,0,11,0,1,0.2972,0.0,0.0,11.15133750000001,2.0,0.99
M023,L2,2026-02-02 12:00:00,Day,80.9025,3.651,104.1675,69.675,184.1325,2.5875,1.95125,12,19,0.549,1.6212500000000034,0.49749999999998806,0,11,1,1,0.2617,0.0,0.0,11.449212500000002,2.0,0.99
M023,L2,2026-02-02 16:00:00,Evening,79.485,3.7960000000000003,102.035,67.505,181.91750000000002,3.545,1.85775,12,20,0.549,-0.5487499999999983,2.6299999999999955,0,10,0,2,0.2644,0.0,0.0,11.442550000000002,2.0,0.98
M023,L2,2026-02-02 20:00:00,Evening,81.7875,3.75475,103.3725,68.745,184.345,3.1675,2.19925,12,20,0.549,0.6912500000000108,1.2924999999999898,0,10,0,1,0.3191,0.0,0.0,12.120912500000005,2.0,0.99
M023,L2,2026-02-03 00:00:00,Night,84.105,3.82675,104.77,68.3075,185.7975,1.605,2.5755,12,20,0.549,0.2537500000000108,0.10500000000000398,1,10,1,1,0.4216,0.0,0.0,12.165712500000009,2.0,0.99
M023,L2,2026-02-03 04:00:00,Night,83.825,3.7685,107.31,66.8025,185.1175,1.875,2.4995,12,20,0.549,-1.2512499999999989,2.6450000000000102,1,10,0,1,0.3826,0.0,0.0,11.758850000000002,1.0,0.99
M023,L2,2026-02-03 08:00:00,Day,82.3225,3.84625,106.14,68.74,187.25,0.94,2.2005,12,20,0.549,0.6862500000000011,1.4750000000000085,0,10,1,0,0.3163,0.0,0.0,11.576637500000002,1.0,1.0
M023,L2,2026-02-03 12:00:00,Day,79.52,3.89475,102.5225,68.6375,186.105,3.0575,1.98475,12,20,0.549,0.5837500000000091,2.1424999999999983,0,10,0,0,0.2945,0.0,0.0,12.059687500000006,1.0,1.0
M023,L2,2026-02-03 16:00:00,Evening,79.8775,3.91125,101.335,69.6875,185.475,4.245,2.25525,12,21,0.549,1.6337500000000063,3.3299999999999983,0,9,1,1,0.3465,0.0,0.0,13.497112500000004,1.0,0.99
M023,L2,2026-02-03 20:00:00,Evening,79.415,3.7960000000000003,104.62,68.0025,186.1,1.7,1.75425,12,21,0.549,-0.05124999999999602,0.044999999999987494,0,9,1,1,0.2435,0.0,0.0,10.405400000000006,1.0,0.99
M023,L2,2026-02-04 00:00:00,Night,83.475,3.877,106.4975,66.975,186.7425,1.5074999999999998,2.48375,12,21,0.549,-1.0787499999999994,1.8325000000000102,1,9,1,2,0.3983,101.0,1.0,12.052324999999996,0.0,0.98
M023,L2,2026-02-04 04:00:00,Night,84.48,3.9525,106.57249999999999,67.5775,184.79250000000002,2.7575,2.9075,12,21,0.549,-0.4762499999999932,1.9074999999999989,1,9,1,2,0.4883,101.0,1.0,13.484225000000002,1.0,0.98
M023,L2,2026-02-04 08:00:00,Day,81.05000000000001,3.85675,105.35,67.7875,183.05,0.77,1.8739999999999999,12,21,0.549,-0.26624999999999943,0.6850000000000023,0,9,0,2,0.276,101.0,1.0,10.757300000000004,1.0,0.98
M023,L2,2026-02-04 12:00:00,Day,79.1975,3.8514999999999997,103.8725,69.725,186.4425,1.7075,1.893,12,21,0.549,1.6712500000000006,0.7924999999999898,0,9,0,1,0.2716,101.0,1.0,11.5699125,1.0,0.99
M023,L2,2026-02-04 16:00:00,Evening,80.4225,3.7417499999999997,100.4575,68.855,186.2125,5.1225000000000005,2.15925,12,22,0.549,0.8012500000000102,4.207499999999996,0,8,0,3,0.3117,101.0,1.0,12.747062500000006,1.0,0.97
M023,L2,2026-02-04 20:00:00,Evening,81.19,3.90825,101.195,68.0275,184.07999999999998,4.385,2.3445,12,22,0.549,-0.026249999999990337,3.469999999999999,0,8,0,2,0.3553,101.0,1.0,13.07875,1.0,0.98
M023,L2,2026-02-05 00:00:00,Night,83.07249999999999,3.9485,107.5175,70.3775,187.0375,2.0275,2.711,12,22,0.549,2.323750000000004,2.8525000000000063,1,8,0,1,0.46,64.0,1.0,13.887987500000001,2.0,0.99
M023,L2,2026-02-05 04:00:00,Night,83.77,3.93825,104.86,69.635,186.01500000000001,1.275,2.70075,12,22,0.549,1.5812500000000114,0.1950000000000074,1,8,0,3,0.4648,64.0,1.0,13.231537500000005,2.0,0.97
M023,L2,2026-02-05 08:00:00,Day,81.55,3.9775,105.4975,68.0675,186.4575,0.1725,2.0372500000000002,12,22,0.549,0.013750000000001705,0.8325000000000102,0,8,0,0,0.3139,64.0,1.0,11.2724375,2.0,1.0
M023,L2,2026-02-05 12:00:00,Day,80.225,3.90925,103.845,67.22749999999999,185.3275,1.7349999999999999,1.9372500000000001,12,22,0.549,-0.8262500000000017,0.8199999999999932,0,8,0,1,0.2819,64.0,1.0,11.31805,2.0,0.99
M023,L2,2026-02-05 16:00:00,Evening,81.2125,3.78925,101.845,68.92,186.8875,3.735,2.209,12,23,0.549,0.866250000000008,2.819999999999993,0,7,1,0,0.3162,64.0,1.0,12.538487500000008,2.0,1.0
M023,L2,2026-02-05 20:00:00,Evening,80.8275,3.94825,103.64500000000001,68.095,186.055,2.44,2.1035,12,23,0.549,0.041250000000005116,1.0199999999999818,0,7,0,3,0.3233,64.0,1.0,12.139687500000004,2.0,0.97
M023,L2,2026-02-06 00:00:00,Night,81.92,3.8705,104.42750000000001,68.4275,186.42000000000002,1.4225,2.2225,12,23,0.549,0.37375000000000114,0.23749999999998295,1,7,1,4,0.3715,120.0,1.0,11.6771375,1.0,0.96
M023,L2,2026-02-06 04:00:00,Night,84.05,3.914,106.735,69.3275,187.1225,2.505,2.8475,12,23,0.549,1.2737500000000068,2.0700000000000074,1,7,0,2,0.4766,120.0,1.0,13.692712500000004,1.0,0.98
M023,L2,2026-02-06 08:00:00,Day,82.365,3.9392500000000004,107.0,67.5575,182.7575,1.4649999999999999,2.3015,12,23,0.549,-0.4962499999999892,2.335000000000008,0,7,1,4,0.3348,120.0,1.0,12.02235,1.0,0.96
M023,L2,2026-02-06 12:00:00,Day,80.795,3.7645,104.1225,69.8175,186.7775,1.4575,1.96025,12,23,0.549,1.7637500000000017,0.5424999999999898,0,7,1,2,0.2726,120.0,1.0,11.507287500000002,1.0,0.98
M023,L2,2026-02-06 16:00:00,Evening,78.8075,3.8882499999999998,101.5325,69.6575,185.0325,4.047499999999999,2.15225,12,24,0.549,1.6037500000000051,3.132499999999993,0,6,0,4,0.3103,120.0,1.0,12.900787500000003,1.0,0.96
M023,L2,2026-02-06 20:00:00,Evening,80.64,4.05175,102.67500000000001,68.7375,184.7275,2.9050000000000002,2.3362499999999997,12,24,0.549,0.6837500000000034,1.9899999999999807,0,6,0,4,0.3747,120.0,1.0,13.268412500000002,1.0,0.96
M023,L2,2026-02-07 00:00:00,Night,84.6125,3.807,104.16,70.6325,188.265,1.8150000000000002,2.9595000000000002,12,24,0.549,2.5787499999999994,0.5049999999999955,1,6,1,0,0.4729,104.0,1.0,13.6117625,2.0,1.0
M023,L2,2026-02-07 04:00:00,Night,84.6325,4.19825,106.71000000000001,68.9075,186.3475,1.275,3.1862500000000002,12,24,0.549,0.8537500000000051,2.045000000000016,1,6,1,5,0.5688,104.0,1.0,14.563412499999998,2.0,0.95
M023,L2,2026-02-07 08:00:00,Day,82.7125,3.69975,105.88,68.655,184.76,0.615,2.14575,12,24,0.549,0.6012500000000074,1.2150000000000034,0,6,1,3,0.2806,104.0,1.0,10.655537500000005,2.0,0.97
M023,L2,2026-02-07 12:00:00,Day,80.15,3.8095,104.54499999999999,67.635,186.41,1.6549999999999998,1.815,12,24,0.549,-0.41874999999998863,0.12000000000000455,0,6,1,1,0.2555,104.0,1.0,10.69145,2.0,0.99
M023,L2,2026-02-07 16:00:00,Evening,80.27250000000001,4.01175,101.365,68.2,184.66,4.215,2.4515000000000002,12,25,0.549,0.1462500000000091,3.299999999999997,0,5,1,3,0.3672,104.0,1.0,13.351687500000008,2.0,0.97
M023,L2,2026-02-07 20:00:00,Evening,80.1925,3.82225,104.6025,68.075,184.11,1.8575,1.834,12,25,0.549,0.021250000000009095,0.06249999999998579,0,5,1,1,0.2628,104.0,1.0,10.899512500000002,2.0,0.99
M023,L2,2026-02-08 00:00:00,Night,82.85499999999999,4.0,104.64750000000001,66.27,183.115,1.0625,2.4615,12,25,0.549,-1.7837499999999977,0.017499999999984084,1,5,1,1,0.4045,107.0,1.0,12.297974999999996,1.0,0.99
M023,L2,2026-02-08 04:00:00,Night,84.47,3.81025,106.1575,69.1725,185.4,0.8975,2.71875,12,25,0.549,1.1187500000000057,1.4925000000000068,1,5,0,1,0.422,107.0,1.0,12.276737500000003,1.0,0.99
M023,L2,2026-02-08 08:00:00,Day,81.2475,3.87325,106.285,69.1775,184.845,1.365,2.2095000000000002,12,25,0.549,1.1237500000000011,1.6200000000000045,0,5,1,2,0.3112,107.0,1.0,11.8582125,1.0,0.98
M023,L2,2026-02-08 12:00:00,Day,80.0175,3.74575,103.4675,69.7775,187.5525,2.1125,1.98225,12,25,0.549,1.7237500000000097,1.197499999999991,0,5,0,2,0.2613,107.0,1.0,11.491737500000006,1.0,0.98
M023,L2,2026-02-08 16:00:00,Evening,80.0825,3.9770000000000003,103.03,69.405,185.3725,2.55,2.176,12,26,0.549,1.3512500000000074,1.634999999999991,0,4,0,2,0.3357,107.0,1.0,12.843287500000004,1.0,0.98
M023,L2,2026-02-08 20:00:00,Evening,81.2825,4.0245,103.18,67.6525,184.76,2.43,2.27575,12,26,0.549,-0.40124999999999034,1.4849999999999852,0,4,1,1,0.3492,107.0,1.0,12.6841,1.0,0.99
M023,L2,2026-02-09 00:00:00,Night,83.3025,4.1435,104.6225,70.3325,187.1,1.2725,2.9185,12,26,0.549,2.2787500000000023,0.04249999999998977,1,4,0,2,0.5225,137.0,1.0,14.613587500000003,2.0,0.98
M023,L2,2026-02-09 04:00:00,Night,85.0775,4.032500000000001,106.85249999999999,69.10749999999999,185.5675,1.7275,3.13475,12,26,0.549,1.0537499999999937,2.1875,1,4,0,0,0.5296,137.0,1.0,14.1364875,2.0,1.0
M023,L2,2026-02-09 08:00:00,Day,81.63,3.8605,105.285,69.9075,186.12,1.8900000000000001,2.29225,12,26,0.549,1.8537500000000051,0.6200000000000045,0,4,0,3,0.3324,137.0,1.0,12.599462500000003,2.0,0.97
M023,L2,2026-02-09 12:00:00,Day,79.875,3.9764999999999997,103.7375,70.03999999999999,186.5375,1.9175,2.1285,12,26,0.549,1.9862499999999983,0.9274999999999949,0,4,0,1,0.3247,137.0,1.0,12.775462499999998,2.0,0.99
M023,L2,2026-02-09 16:00:00,Evening,81.3,4.0105,101.3025,70.44749999999999,185.5975,4.2775,2.66975,12,27,0.549,2.393749999999997,3.362499999999997,0,3,0,2,0.4271,137.0,1.0,14.9439875,3.0,0.98
M023,L2,2026-02-09 20:00:00,Evening,81.41749999999999,3.92225,103.185,68.8775,186.8875,2.395,2.3875,12,27,0.549,0.823750000000004,1.4799999999999898,0,3,0,3,0.3436,137.0,1.0,12.588512499999998,3.0,0.97
M023,L2,2026-02-10 00:00:00,Night,83.71,4.05425,104.33,67.8425,187.61,1.295,2.826,12,27,0.549,-0.2112499999999926,0.33499999999999375,1,3,1,3,0.4635,104.0,1.0,13.003249999999998,3.0,0.97
M023,L2,2026-02-10 04:00:00,Night,85.2025,4.176,107.5875,69.625,187.1125,2.5475,3.49475,12,27,0.549,1.5712500000000063,2.9225000000000136,1,3,1,1,0.6072,104.0,1.0,15.715712500000006,3.0,0.99
M023,L2,2026-02-10 08:00:00,Day,81.2975,3.899,106.1425,69.86500000000001,184.365,0.9974999999999999,2.2215,12,27,0.549,1.8112500000000153,1.4775000000000063,0,3,1,2,0.3191,104.0,1.0,12.194412500000007,3.0,0.98
M023,L2,2026-02-10 12:00:00,Day,80.8375,3.782,102.7025,69.28,185.005,2.8775,2.23175,12,27,0.549,1.2262500000000074,1.9624999999999915,0,3,0,1,0.3011,104.0,1.0,12.104262500000006,3.0,0.99
M023,L2,2026-02-10 16:00:00,Evening,79.7375,4.05525,103.1825,69.475,185.99,3.7825,2.3617500000000002,12,28,0.549,1.4212500000000006,1.4824999999999875,0,2,0,0,0.3686,104.0,1.0,13.8874625,2.0,1.0
M023,L2,2026-02-10 20:00:00,Evening,81.83,3.973,102.295,68.1325,186.9675,3.285,2.5195,12,28,0.549,0.07874999999999943,2.3699999999999903,0,2,0,1,0.3723,104.0,1.0,13.084462499999999,3.0,0.99
M023,L2,2026-02-11 00:00:00,Night,83.57,4.234,104.1325,71.95,189.58249999999998,1.9775,3.311,12,28,0.549,3.896250000000009,0.5324999999999989,1,2,1,5,0.6042,158.0,1.0,16.483362500000005,3.0,0.95
M023,L2,2026-02-11 04:00:00,Night,85.0875,4.0625,107.0625,67.01,185.71,1.6975,3.1395,12,28,0.549,-1.0437499999999886,2.397500000000008,1,2,0,4,0.5117,158.0,1.0,13.711625000000002,3.0,0.96
M023,L2,2026-02-11 08:00:00,Day,81.9925,4.02075,105.8175,69.765,185.4375,1.3325,2.492,12,28,0.549,1.7112500000000068,1.1525000000000034,0,2,0,2,0.3804,158.0,1.0,13.227862500000004,3.0,0.98
M023,L2,2026-02-11 12:00:00,Day,80.11,3.95925,103.81,69.0325,184.85750000000002,1.77,2.08025,12,28,0.549,0.9787500000000051,0.8549999999999898,0,2,0,0,0.3053,158.0,1.0,12.118812500000002,3.0,1.0
M023,L2,2026-02-11 16:00:00,Evening,80.7125,4.0495,102.275,69.755,187.2425,3.305,2.4465,12,29,0.549,1.7012500000000017,2.3899999999999864,0,1,0,4,0.3874,158.0,1.0,14.058637500000003,3.0,0.96
M023,L2,2026-02-11 20:00:00,Evening,80.6275,3.9320000000000004,102.585,70.7125,185.5875,2.995,2.402,12,29,0.549,2.658750000000012,2.0799999999999983,0,1,0,2,0.356,158.0,1.0,13.729562500000007,2.0,0.98
M023,L2,2026-02-12 00:00:00,Night,83.005,3.9347499999999997,105.485,68.16499999999999,186.1525,0.89,2.527,12,29,0.549,0.1112499999999983,0.8200000000000074,1,1,1,1,0.403,0.0,0.0,11.946887499999995,2.0,0.99
M023,L2,2026-02-12 04:00:00,Night,84.4,4.1587499999999995,103.435,70.0375,187.04,2.145,3.294,12,29,0.549,1.9837500000000006,1.2299999999999898,1,1,1,6,0.5714,0.0,0.0,15.367812500000001,2.0,0.94
M023,L2,2026-02-12 08:00:00,Day,81.745,3.9325,105.7675,69.79,187.2875,1.3075,2.3882499999999998,12,29,0.549,1.7362500000000125,1.1025000000000063,0,1,1,5,0.3453,0.0,0.0,12.65446250000001,2.0,0.95
M023,L2,2026-02-12 12:00:00,Day,79.8,3.93525,103.3575,69.005,184.8325,2.2225,2.04725,12,29,0.549,0.9512500000000017,1.3074999999999903,0,1,0,3,0.3031,0.0,0.0,12.118962499999999,2.0,0.97
M023,L2,2026-02-12 16:00:00,Evening,81.38250000000001,3.9692499999999997,103.8925,69.105,187.56,1.8125,2.4375,12,30,0.549,1.0512500000000102,0.7724999999999937,0,0,1,3,0.3543,0.0,0.0,12.645262500000007,2.0,0.97
M023,L2,2026-02-12 20:00:00,Evening,80.3475,4.1945,104.1575,68.6575,186.155,1.4224999999999999,2.3025,12,30,0.549,0.6037500000000051,0.5074999999999932,0,0,0,1,0.3716,0.0,0.0,13.1148375,2.0,0.99
M023,L2,2026-02-13 00:00:00,Night,82.83,4.12025,104.975,69.0825,187.2775,1.18,2.814,12,30,0.549,1.0287500000000023,0.3100000000000023,1,0,0,1,0.4846,93.0,1.0,13.593812500000002,2.0,0.99
M023,L2,2026-02-13 04:00:00,Night,84.5525,4.072,106.9925,69.1475,187.17000000000002,1.4125,3.08375,12,30,0.549,1.09375,2.327500000000015,1,0,0,2,0.5189,93.0,1.0,14.0384375,2.0,0.98
M023,L2,2026-02-13 08:00:00,Day,81.85499999999999,3.999,105.2575,69.80250000000001,185.8125,1.1225,2.4465,12,30,0.549,1.7487500000000153,0.5925000000000011,0,0,0,5,0.3634,93.0,1.0,12.967187500000005,2.0,0.95
M023,L2,2026-02-13 12:00:00,Day,80.205,3.92625,102.67750000000001,70.765,187.76,3.0325,2.338,12,30,0.549,2.711250000000007,1.987499999999983,0,0,0,1,0.3465,93.0,1.0,13.611662500000005,2.0,0.99
M023,L2,2026-02-13 16:00:00,Evening,80.505,4.0985,101.465,69.6275,185.28,4.115,2.63675,12,31,0.549,1.573750000000004,3.1999999999999886,0,0,1,1,0.4155,93.0,1.0,14.6420125,3.0,0.99
M023,L2,2026-02-13 20:00:00,Evening,80.86,4.0767500000000005,103.25,68.66,185.4325,2.33,2.3535,12,31,0.549,0.6062500000000028,1.414999999999992,0,0,1,0,0.3693,93.0,1.0,13.119937500000004,3.0,1.0
M023,L2,2026-02-14 00:00:00,Night,83.01,4.065250000000001,105.02000000000001,70.3475,187.4,3.045,3.0215,12,31,0.549,2.293750000000003,0.3550000000000182,1,0,1,2,0.5198,124.0,1.0,15.064912500000007,3.0,0.98
M023,L2,2026-02-14 04:00:00,Night,84.455,4.11125,106.625,69.1225,186.94,1.19,3.10025,12,31,0.549,1.0687500000000085,1.960000000000008,1,0,1,6,0.5334,124.0,1.0,14.090912500000007,3.0,0.94
M023,L2,2026-02-14 08:00:00,Day,82.02250000000001,4.1455,104.965,70.3875,187.64749999999998,2.16,2.802,12,31,0.549,2.333750000000009,0.30000000000001137,0,0,0,2,0.4505,124.0,1.0,14.73356250000001,4.0,0.98
M023,L2,2026-02-14 12:00:00,Day,79.49,3.8899999999999997,104.6625,69.755,186.62,2.1475,2.1157500000000002,12,31,0.549,1.7012500000000017,0.0024999999999977263,0,0,1,2,0.2945,124.0,1.0,12.137612499999996,4.0,0.98
M023,L2,2026-02-14 16:00:00,Evening,80.47,4.1545000000000005,101.8325,70.10249999999999,187.275,3.7475,2.7125,12,32,0.549,2.0487499999999983,2.832499999999996,0,0,0,3,0.435,124.0,1.0,15.003537500000004,4.0,0.97
M023,L2,2026-02-14 20:00:00,Evening,80.41499999999999,4.14175,102.6475,68.52250000000001,183.76999999999998,2.9325,2.484,12,32,0.549,0.4687500000000142,2.0174999999999983,0,0,1,1,0.3869,124.0,1.0,13.597287500000006,4.0,0.99
M023,L2,2026-02-15 00:00:00,Night,83.43,4.09425,105.1225,71.845,187.51,1.5325,3.13925,12,32,0.549,3.791250000000005,0.45750000000001023,1,0,1,1,0.5391,0.0,0.0,15.353462500000004,4.0,0.99
M023,L2,2026-02-15 04:00:00,Night,84.8575,4.156000000000001,106.71000000000001,70.3175,187.3375,2.395,3.46375,12,32,0.549,2.2637500000000017,2.045000000000016,1,0,1,1,0.5936,0.0,0.0,15.790312500000004,4.0,0.99
M023,L2,2026-02-15 08:00:00,Day,79.81,4.0085,104.12,68.39,184.20499999999998,1.6949999999999998,2.00375,12,0,0.549,0.3362500000000068,0.5449999999999875,0,30,0,2,0.2998,0.0,0.0,11.903987500000003,3.0,0.98
M023,L2,2026-02-15 12:00:00,Day,78.8275,3.95875,102.95,69.4975,185.2975,2.63,1.8935,12,0,0.549,1.4437500000000085,1.7149999999999892,0,30,0,1,0.2895,0.0,0.0,12.434362500000006,3.0,0.99
M023,L2,2026-02-15 16:00:00,Evening,78.8425,4.05175,102.1125,68.7925,186.555,3.4675,2.0705,12,0,0.549,0.7387500000000102,2.552499999999995,0,30,0,5,0.3278,0.0,0.0,13.032837500000008,2.0,0.95
M023,L2,2026-02-15 20:00:00,Evening,79.60249999999999,3.894,103.0525,69.2475,186.1425,2.5275,1.8952499999999999,12,0,0.549,1.1937500000000085,1.6124999999999972,0,30,1,1,0.2871,0.0,0.0,12.125887500000003,2.0,0.99
M023,L2,2026-02-16 00:00:00,Night,81.7325,4.23575,105.1275,68.765,185.8475,1.6475,2.37775,12,0,0.549,0.7112500000000068,0.4625000000000057,1,30,0,1,0.4738,105.0,1.0,13.971912500000007,1.0,0.99
M023,L2,2026-02-16 04:00:00,Night,82.875,4.13,105.9725,69.7525,186.7925,1.2525,2.57025,12,0,0.549,1.698750000000004,1.3075000000000045,1,30,1,1,0.4759,105.0,1.0,14.071187500000002,1.0,0.99
M023,L2,2026-02-16 08:00:00,Day,80.89500000000001,3.9724999999999997,106.37,70.815,189.28,1.02,2.0709999999999997,12,0,0.549,2.761250000000004,1.7050000000000125,0,30,0,0,0.3289,105.0,1.0,13.012087500000003,1.0,1.0
M023,L2,2026-02-16 12:00:00,Day,79.22,3.96025,103.435,67.775,184.3475,2.145,1.76475,12,1,0.549,-0.27874999999998806,1.2299999999999898,0,29,0,1,0.2686,105.0,1.0,11.50755,1.0,0.99
M023,L2,2026-02-16 16:00:00,Evening,77.8075,4.0665,102.7175,69.99,188.8925,2.8625,2.057,12,1,0.549,1.9362500000000011,1.947499999999991,0,29,0,0,0.3135,105.0,1.0,13.110112500000001,1.0,1.0
M023,L2,2026-02-16 20:00:00,Evening,79.4825,3.9715,102.7625,68.3375,185.66,2.8175,1.8885,12,1,0.549,0.28375000000001194,1.9024999999999892,0,29,1,0,0.2954,105.0,1.0,12.180487500000005,1.0,1.0
M023,L2,2026-02-17 00:00:00,Night,81.185,4.21925,105.0625,68.6325,186.7475,1.4725,2.27825,12,1,0.549,0.5787499999999994,0.39750000000000796,1,29,1,1,0.4588,0.0,0.0,13.535187499999997,1.0,0.99
M023,L2,2026-02-17 04:00:00,Night,82.11,4.34875,104.8175,68.0725,183.905,1.5625,2.629,12,1,0.549,0.01875000000001137,0.1525000000000034,1,29,1,3,0.5137,0.0,0.0,14.297887500000005,1.0,0.97
M023,L2,2026-02-17 08:00:00,Day,80.1675,3.8512500000000003,105.13,69.275,186.77,1.42,1.7105,12,1,0.549,1.221250000000012,0.4650000000000034,0,29,0,0,0.2588,0.0,0.0,11.473287500000009,1.0,1.0
M023,L2,2026-02-17 12:00:00,Day,78.6,3.9615,103.2925,68.445,183.53750000000002,2.4225,1.8697499999999998,12,2,0.549,0.39124999999999943,1.372499999999988,0,28,0,2,0.276,0.0,0.0,11.6839625,1.0,0.98
